texto,label_real,pred_qwen/qwen3-32b,lat_qwen/qwen3-32b
"Suzane Richthofen quer virar pastora evangélica. Suzane Richthofen pede liberação da Justiça para estudar Teologia e levar seu testemunho de transformação para o mundo. A Igreja do Evangelho Quadrangular poderá ser a instituição que irá a credenciar como pastora. O pastor da Igreja do Evangelho Quadrangular de Itapetininga (SP), Euclides Vieira, diz ter sido procurado por Suzane von Richthofen e seu noivo, Rogério Olberg, em maio para dar conselhos ao casal sobre a vontade da detenta em se tornar pastora. Euclides afirma que conhece o noivo de Suzane – condenada a 39 anos de prisão pela morte dos pais – desde 2005 e passou a ter contato com ela há um ano. Para o pastor, a detenta merece uma segunda chance. Ele afirmou que “Desde que conversei com Suzane, conheci uma outra pessoa. Acredito que ela está mudada” A advogada de von Richthofen, Jaqueline Ferreira, confirma que ela quer ser membro da igreja, e que a palavra de Deus a transformou. Suzane conheceu a igreja após começar a se relacionar com Olberg, que tem uma",FALSO,VERDADEIRO,0.36386895179748535
"'O PSDB deve ter juízo', diz FHC Para o ex-presidente, o novo comandante do partido deve contribuir para o entendimento das diferentes correntes internas O ex-presidente Fernando Henrique Cardoso disse nesta sexta-feira, 24, que o PSDB deve buscar a pacificação interna com a escolha de um nome que favoreça a união do partido, em sua convenção nacional, marcada para 9 de dezembro. “Espero que as pessoas tenham juízo, que haja um entendimento no PSDB”, afirmou, ao participar do 10º Encontro de Líderes, realizado na Casa Fasano, na zona sul de São Paulo, que reuniu diversas lideranças políticas e empresariais do País. “Todos têm de ceder, têm de ver o bem comum, o que podem fazer pensando no País.” Fernando Henrique reafirmou que o governador de São Paulo, Geraldo Alckmin, pode ser a melhor opção neste momento para liderar o PSDB. “O governador Alckmin pode ser uma dessas pessoas que ajudem o entendimento”, disse. “Nós estamos na antevéspera de uma decisão importante no ano que vem, que é a eleição para presidente da República, e é preciso que os partidos pensem grande, em vez de só pensar nas pequenas diferenças. O que estou pedindo ao PSDB é que olhe para frente e abrace causas, em vez de ficar discutindo o pequeno poder.” * Temer. * Segundo o ex-presidente, a saída ou não do governo Temer “não é a questão central” para o partido. O essencial, em sua visão, é o que o PSDB vai propor para o futuro do Brasil. “Nós temos de acabar com essa mentalidade sectária de ser contra ou a favor dependendo do partido que faz a proposta”, afirmou. “Você pode apoiar dentro do governo, mas pode apoiar fora também. O que interessa é saber se a política é a favor do Brasil”. * Huck. * Sobre uma eventual candidatura do apresentador Luciano Huck à presidência em 2018, Fernando Henrique disse ser “muito bom” que pessoas de",VERDADEIRO,VERDADEIRO,0.37920236587524414
"Após dar carta branca para PM matar, Bolsonaro recua e diz que é para 'não morrer'

Um dia após dizer que daria ""carta branca"" para a PM matar, o presidenciável e deputado federal Jair Bolsonaro (PSC-RJ), 62, recuou e disse em discurso em Manacapuru (85 km de Manaus), que a autorização será para ele ""não morrer"".

""Eu não quero dar carta branca pro policial matar, eu quero dar carta branca pro policial não morrer. E, se para não morrer, tem de matar, que faça o seu serviço"", disse.

Após atender a dezenas de pedidos de selfies e de posar para uma foto com seguidores diante da igreja da praça, Bolsonaro deu entrevista a uma rádio local, onde atacou ambientalistas e defendeu a desburocratização das licenças ambientais.

O ex-capitão do Exército disse que uma licença para uma usina hidrelétrica pequena deveria durar ""não mais do que uma semana, e não três, quatro, seis anos"".

O presidenciável defendeu que o programa Minha Casa, Minha Vida seja repassado para as prefeituras, falou em aumentar os investimentos em pesquisa e afirmou que não dá para conciliar combate à violência com direitos humanos.

""Não dá pra fazer política de combate à violência, de segurança pública, tendo ao lado direitos humanos. Ou achar que todo mundo deve ser tratado igualmente mesmo quando está fazendo a coisa errada.""

* VETO *

A Marinha vetou a presença de jornalistas durante uma visita de Bolsonaro a um navio-hospital, nesta sexta-feira (15), em Manacapuru (85 km de Manaus).

A visita ocorreu no início da manhã. Para chegar ao navio, parado no meio do rio Solimões, Bolsonaro teve de usar uma lancha militar. Em seguida, discursou para algumas dezenas de apoiadores em uma praça da cidade.

Em nota de esclarecimento, a Marinha informou que Bolsonaro é um dos parlamentares que apresentaram emenda parlamentar para financiar as operações de assistência médica da Força Armada.

""Assim, a visita do deputado tem caráter institucional e demonstrativo, cujo propósito é o de apresentar como esses recursos são aplicados', afirma a nota.

Segundo a Marinha, essa atividade já foi realizada com outros parlamentares e que apenas a tripulação do navio e a comitiva de Bolsonaro participariam da visita.

A assessoria de imprensa do 9º Distrito Naval, por sua vez, disse que o acesso ao navio-hospital foi limitado por razões de planejamento prévio envolvendo questões logísticas e de limitação do espaço.

""[O acesso] foi reduzido à tripulação, à equipe médica, aos pacientes e à equipe parlamentar visitante"", disse.",VERDADEIRO,VERDADEIRO,4.379226207733154
"'Minha intenção é salvar vidas', diz bispo que afirmou que homossexualidade é 'dom de Deus' Bispo de Caicó Antônio Carlos Cruz Santos esclareceu que discurso durante missa pretendia contribuir 'para que possamos superar os preconceitos que matam'. O bispo diocesano de Caicó, Antônio Carlos Cruz Santos, publicou nota neste fim de semana para responder às críticas feitas contra sua fala no dia 30 de julho, quando disse durante uma missa que a homossexualidade 'é um dom de Deus'. ""Minha intenção é de salvar vidas, contribuindo para que possamos superar os preconceitos que matam"", declarou na nota. Ele afirmou ainda que não agiu de má fé e que segue as orientações do Papa Francisco sobre o tema. O vídeo com a mensagem proferida durante a tradicional Festa de Santana, na região Seridó do Rio Grande do Norte, repercutiu nas redes sociais e gerou polêmica entre os fiéis da Igreja Católica. Mensagens na página da Diocese de Caicó ficaram divididas entre apoios e críticas ao clérico. Em nota, Dom Antonio esclareceu que fez a declaração em razão do alto índice de suicídios na região Seridó. Ele diz que, ao receber pessoas para falar sobre seus conflitos, percebeu que a maior parte é de ordem afetiva. ""Dentro do contexto, abordei o tema dos irmãos e irmãs com",VERDADEIRO,VERDADEIRO,0.3050055503845215
"Advogado de Crespo defendeu Tiririca em investigação sobre analfabetismo Ricardo Vita Porto representa o prefeito de Sorocaba na sessão extraordinária que vota o pedido de cassação feito pela Comissão Processante. Vereadores concluíram que houve quebra de decoro e prevaricação. O advogado Ricardo Vita Porto, representante do prefeito de Sorocaba (SP), José Crespo (DEM), na sessão extraordinária que vota o pedido de cassação nesta quinta-feira (24), foi responsável por defender o deputado federal Tiririca (PR-SP) na ação penal em que o político era acusado de fraudar um documento ao declarar que não era analfabeto. O G1 acompanha a sessão extraordinária em tempo real. Clique aqui para ver a transmissão. Na época, o magistrado disse que Tiririca ""leu e escreveu de forma satisfatória"" nos testes ao qual quais foi submetido. Especialista em direito político e eleitoral, e professor da Escola Paulista da Magistratura no Tribunal de Justiça de São Paulo, Ricardo falou por pouco mais de 40 minutos durante sustentação oral em defesa de Crespo, na sessão inédita realizada na Câmara de Sorocaba. Acusado de quebra de decoro e prevaricação na polêmica envolvendo a vice-prefeita Jaqueline Coutinho (PTB) e a ex-assessora Tatiane Polis, Crespo não compareceu ao Legislativo e fez uma procuração para ser representado por Ricardo. Durante a defesa, o advogado afirmou que a confusão de Crespo e Jaqueline foi um ""fato absolutamente corriqueiro"" e que qualquer exaltação é ""um fato muito pequeno para que a Câmara perca um dia inteiro"". ""Não há instrumentos legais que impeçam o livre exercício do prefeito. Não se constata, portanto, os desvios do princípios da administração pública."" Pelo rito da sessão extraordinária, Ricardo poderia fazer a defesa por até duas horas, seguido de réplica dos vereadores, com cinco minutos cada, o que foi descartado pelos parlamentares. Ainda na sustentação oral, o advogado comparou a situação da cidade ao distrito federal. ""Não vamos transformar Sorocaba no que foi transformado Brasília. Somos expectadores do que acontece em âmbito federal: CPI, impeachment, denúncias contra o Presidente da República. Talvez, a maior causa da nossa crise econômica é a crise política, que acometeu-se no cenário nacional. Não vamos deixar que se instale uma crise política que prejudique toda a população.""",VERDADEIRO,VERDADEIRO,0.46268343925476074
"Saiba porque a Odebrecht está comemorando o sigilo das delações. A Odebrecht comemorou a notícia de que a homologação das delações de seus 77 executivos pelo STF (Supremo Tribunal Federal) não foi acompanhada da retirada do sigilo dos depoimentos prestados à PGR (Procuradoria-Geral da República) e à força-tarefa de Curitiba.

A medida, que garante validade jurídica ao acordo, foi assinada pela ministra Cármen Lúcia, presidente do Supremo, na manhã desta segunda (30). Segundo a Folha apurou, a empresa ainda se sente muito fragilizada com a divulgação de pagamentos de propina em 12 países, incluindo o Brasil, que tem atrapalhado a venda de ativos e a recuperação financeira da empreiteira. Todos os países em que a empresa possui obras está investigando as práticas comerciais dos executivos da Odebrecht. O Peru já expulsou a empresa e tal fato pode voltar a acontecer em outros países nos próximos meses. Proteger o sigilo ajuda a abafar o escândalo internacional e dá à empresa a esperança de começar de novo.

Parte dos funcionários que fecharam delação premiada no ano passado, porém, acompanha os desdobramentos com apreensão, pois se prepara para cumprir as penas que foram estipuladas na negociação do acordo –o que, segundo a Folha apurou, deve ocorrer em até dois meses. O ex-presidente da empreiteira Marcelo Odebrecht, por exemplo, foi condenado a dez anos de prisão, dois e meio deles em regime fechado.

O cumprimento dessas penas terá que passar pelo crivo dos juízes de execução, que serão determinados pelo STF.

O conteúdo das delações da Odebrecht é tão explosivo que pode gerar mais um impeachment na presidência e pelo menos mais três de governadores, além de suas imediatas prisões.",FALSO,VERDADEIRO,0.3921799659729004
"Acabou a mordomia ! Ingresso mais barato pra mulher é ilegal. Baladas que davam meia entrada para mulher, ou até mesmo gratuidade, estão na ilegalidade agora. Acabou o preconceito com os homens nas casas de show de todo o Brasil.

Na última sexta (30), o Ministério da Justiça entrou na polêmica dos preços diferentes cobrados nas baladas do Brasil para homens e mulheres e determinou: essa cobrança diferenciada é ilegal. De acordo com a atração, quem está dizendo que mulher pagar menos que homem é ilegal é Secretaria Nacional do Consumidor, órgão ligado ao Ministério da Justiça. A secretaria vai divulgar a partir desta segunda-feira (03) uma orientação para restaurantes, bares e casas noturnas. O texto diz: “Diferenciação de preço entre homens e mulheres é uma afronta ao princípio da dignidade da pessoa humana, uma prática comercial abusiva. Utiliza a mulher como estratégia de marketing que a coloca em situação de inferioridade.”

Segundo o Secretário Nacional de Direitos do Consumidor, Arthur Rollo, entrada em casa noturna tem que ter o preço igual para homens e mulheres. “Rodízio de pizza, rodízio de carne, o preço tem que ser igual para todo mundo. Não pode ter qualquer distinção em função do gênero.”

A orientação é que sejam feitas fiscalizações nas casas noturnas, para que essa cobrança diferenciada de preço deixe de existir em todo o Brasil.",FALSO,VERDADEIRO,2.4187047481536865
"Temer avisa que vai vetar a lei anti-Uber. Mesmo com a aprovação dos deputados federais a lei que dificulta o trabalho do UBER no Brasil poderá ser vetada pelo presidente Michel Temer.

A equipe do presidente Michel Temer diz esperar que as emendas consideradas prejudiciais ao serviço de transporte Uber –empresa que conecta motoristas particulares a passageiros– e similares sejam alteradas ou derrubadas pela base aliada no Senado. Texto aprovado nesta terça-feira (4) na Câmara dos Deputados aproxima o aplicativo Uber e seus similares das regras hoje aplicadas aos táxis, principais rivais das empresas.

Uma das alterações, por exemplo, retira a condição de transporte privado para os aplicativos que existe atualmente, o que naturalmente o converteria em concessão pública, no modelo de placa vermelha, como acontece com os taxistas.

Segundo assessores e auxiliares, o peemedebista tem simpatia pelo projeto federal que autoriza os municípios a regular a ação do transporte individual por meio de aplicativos de celular.

A avaliação é que os destaques inseridos na Câmara, contudo, em vez de igualarem os direitos entre os serviços de Uber e de táxi, apenas prejudicam o funcionamento do primeiro, afetando a oferta do serviço de transporte para a população.

Caso as emendas sejam modificadas, a proposta voltará para a Câmara, que terá a palavra final e poderá reinserir as emendas parlamentares.

Nas palavras de um assessor presidencial, caso os destaques sejam mantidos até o envio da proposta ao presidente, a tendência atual é de que eles sejam vetados.

A votação representou uma vitória dos taxistas, categoria diretamente afetada pelo surgimento do Uber. Deputados chegaram a entoar “eu sou taxista, com muito orgulho, com muito amor” após aprovarem as emendas.

As empresas donas dos aplicativos afirmam que as emendas aprovadas igualam a tecnologia aos táxis e representam, na prática, uma proibição ao seu funcionamento.",FALSO,VERDADEIRO,1.3744175434112549
"Veja quem são os políticos que embolsaram propina da Odebrecht (e quanto eles ganharam). A delação da Odebrecht, também conhecida como Delação do Fim do Mundo, pode colocar na cadeia os políticos mais influentes do governo Temer. Veja quem são e quanto cada um embolsou em propina.

A Odebrecht gastou pelo menos R$ 88 milhões em propina, caixa dois e doações legais para campanhas de 48 políticos entre 2006 e 2014. É o que mostra um levantamento feito pela Folha, com base na delação premiada do ex-executivo da construtora Cláudio Melo Filho. De acordo com relato do ex-executivo, que era um dos principais lobistas da Odebrecht em Brasília, a empreiteira pagou R$ 28,5 milhões em propina em troca de emendas favoráveis aos negócios em medidas provisórias, liberação de recursos por parte do governo e outras ajudas no Congresso.

A maior parte desse dinheiro, R$ 27,3 milhões, saiu do caixa dois da empresa.

O partido que mais dinheiro que recebeu para atender os interesses da empreiteira foi o PMDB, partido do presidente Michel Temer. No total, entre propina e contribuições eleitorais, deputados e senadores da legenda receberam cerca de R$ 51 milhões da Odebrecht.

A Folha já revelou outras declarações que estão nos acordos de delações por outros executivos da empresa, como um valor de R$ 23 milhões recebidos por José Serra em conta no exterior e R$ 2 milhões pra Geraldo Alckmin (PSDB), governador de São Paulo, em espécie para campanhas de 2010 e 2014.

* POLÍTICOS NA MIRA DA ODEBRECHT

Alguns dos citados em delação premiada de Cláudio Melo Filho, ex-executivo da empreiteira *.",FALSO,VERDADEIRO,4.462806701660156
"Estudante cria 'igreja' inspirada em game para debater imunidade tributária ""Se eu fosse uma pessoa dedicada a cometer um crime, poderia ter feito tudo isso em uma semana."" É o que diz Mateus Mognon, 21, estudante de jornalismo da Universidade Federal de Santa Catarina, depois de quatro meses investigando o processo de criação de uma igreja no Brasil –e a imunidade tributária que vem com ela. Para isso, ele fundou a própria igreja: a Nacionais de Hanzo. Após ver uma reportagem sobre surgir uma nova organização religiosa a cada hora, e ver o arqueiro Hanzo, do jogo Overwatch, no computador, veio a ideia. Com 35 milhões de jogadores no mundo todo, o jogo lançado em 2016 traz personagens que lutam para restaurar a paz em um mundo dividido pela guerra. Hanzo é um deles. O próximo passo foi o registro. O cartório exigiu apenas ata e estatuto –que Mateus aprendeu a fazer na internet– e o comprovante de residência do que seria o templo –a casa de um amigo. ""O gasto que tive foi para autenticar papéis e imprimir folhas. Nada exorbitante. No máximo, R$ 10"". O processo levou cerca de um mês. No estatuto, além de ""pregar a paz e harmonia na internet"", a Nacionais prevê ""ser fonte de distribuição de produtos, meios e materiais com a palavra de Hanzo"", um personagem de marca registrada da Blizzard Entertainment, criadora do Overwatch, e se manter com isso. Em outras palavras, vender produtos piratas –o que também não se tornou empecilho no registro. ""Se eu levasse a igreja em frente, estaria cometendo o crime de lavagem de dinheiro, porque o montante advindo das vendas seria declarado como propriedade da instituição religiosa"", aponta Mateus. ""Tudo isso, sem pagar diversos impostos."" Para evitar um crime, ele não oficializou o pedido de imunidade tributária na Receita. Com o documento, o amigo",VERDADEIRO,VERDADEIRO,0.27893519401550293
"O prefeito mais humilde do Brasil – Exemplo pro Brasil. Flagrante do prefeito de uma das cidades mais ricas do Espírito Santo em pleno sábado a tarde (dia de folga) fazendo uma coisa que você nunca viu político nenhum do mundo fazer. Serginho Meneguelli é um político estreante que está levando humanidade para a administração pública. No dia de sua posse ele foi para a cerimônia de bicicleta por morar próximo a prefeitura e acreditar que a mobilidade urbana por veículos individuais além de elevar a poluição ainda aumenta os congestionamentos. No vídeo percebemos o prefeito em pleno sabadão, que para outros prefeitos seria um dia de folga, fazendo um jardim com as próprias mãos para economizar dinheiro público e elevar o nível de amor e zelo da população para com os logradouros públicos.

Ajude a compartilhar este exemplo para inspirar outros prefeitos do Brasil.",FALSO,VERDADEIRO,0.340900182723999
"PSOL foi ao STF para legalizar o aborto em até 12 semanas. Partido de Jean Willys pode enfim conseguir a legalização do aborto no Brasil. Segundo o partido esta seria uma maneira de homenagear a mulher brasileira no mês da mulher.

Na semana em que se comemora o Dia Internacional da Mulher, o PSOL entrou com uma Ação de Descumprimento de Preceito Fundamental (ADPF) no Supremo Tribunal Federal pela descriminalização do aborto até a 12ª semana de gravidez. Na ação, o PSOL pede que seja concedido liminar para suspender prisões em flagrante, inquéritos policiais e andamento de processos cujas decisões judiciais se basearam nos artigos 124 e 126 do Código Penal. O partido pede que seja reconhecido o direito constitucional da interrupção da gestação no primeiro trimestre, período considerado padrão em países que legalizaram o aborto.

O partido lembra que o STF já decidiu que o aborto é permitido em casos de fetos com anencefalia e também apresentou decisão recente da 1ª turma onde o entendimento foi de que o aborto até os três meses não pode ser considerado crime. A Câmara dos Deputados reagiu à decisão do STF e criou uma comissão especial para discutir o aborto.

O PSOL sustenta que a criminalização do aborto impede o acesso à interrupção segura e que a dignidade das mulheres está em risco, uma vez que hoje não podem decidir se querem ou não ser mães. Essa é uma das principais pautas do movimento feminista. “Era necessário o debate para a perspectiva dos direitos humanos”, disse a advogada do partido, Luciana Boiteux.",FALSO,VERDADEIRO,3.4366040229797363
"elação Odebrecht: Luiz Marinho é suspeito de ter recebido vantagens indevidas em campanha

Ex-prefeito de São Bernardo do Campo teria recebido R$ 550 mil não contabilizados. Assessoria disse que todos valores foram contabilizados e aprovados pela Justiça Federal.

O ex-ministro e ex-prefeito de São Bernardo do Campo do Campo, no ABC paulista, Luiz Marinho, é suspeito de ter recebido pagamento de vantagens indevidas em doação não contabilizada para campanha à Prefeitura do município. As informações são de acordo de delação premiadas dos ex-executivos da Odebrecht Alexandrino de Salles Ramos de Alencar e Pedro Augusto Ribeiro Novis.

Dados da delação relacionados a Marinho constam de petição assinada pelo ministro do Supremo Tribunal Federal (STF) Edson Fachin, relator do processo da Lava Jato. No documento, o ministro encaminha os indícios que se referem a Marinho para a Seção Judiciária do Paraná, devido ao fato de ele não ter foro privilegiado.

“Segundo o Ministério Público, os colaboradores descrevem as relações que o Grupo Odebrecht mantinham na Petrobras S/A, narrando o pagamento de vantagens a Luiz Marinho, candidato ao cargo de prefeito do Município de São Bernardo do Campo/SP, o qual teria recebido, além de R$ 50.000,00 como doação oficial, R$ 550.000,00 por via não contabilizada”, diz a petição.

Por meio de nota, a assessoria de imprensa do ex-prefeito de São Bernardo do Campo Luiz Marinho informou que todos os valores recebidos por ele em suas campanhas “constam das prestações de contas, todas devidamente aprovadas pela Justiça Eleitoral”.

O documento também diz que os repasses visavam aproximação com a Petrobras. “Esses repasses seriam uma forma de se aproximar de Sérgio Gabrielli e Dilma Rousseff, executivos da estatal à época”, diz a petição, com base nas delações.

O G1 tentou, mas não conseguiu contato com Sérgio Gabrielli.

Ao todo, o ministro Edson Fachin, encaminhou à Justiça Federal em São Paulo e ao Tribunal de Justiça do estado 34 petições com indícios sobre pessoas que não têm foro privilegiado. No total, há 42 pessoas citadas nas petições.",VERDADEIRO,VERDADEIRO,0.36482858657836914
"Deputado Tiririca passa mal após show e recebe atendimento em UPA no Ceará

Ele já recebeu alta e passa bem, diz Unidade de Pronto de Atendimento.

O humorista e deputado federal Tiririca (PR-SP) passou mal após um show em Camocim, no litoral do Ceará, e foi socorrido na Unidade de Pronto Atendimento (UPA) da cidade, na manhã desta sexta-feira (5).

De acordo com a unidade, Tiririca deu entrada por volta das 8h desta sexta; ele recebeu atendimento da equipe médica e teve alta por volta do meio-dia. A UPA de Camocim não divulgou detalhes do atendimento e do que ocasionou o mal-estar no deputado, mas afirma que exames clínicos não detectaram nada grave e ele passa bem.

Conforme a produtora de shows de Tiririca, o atendimento na UPA ocorreu horas após um show realizado na AABB de Camocim, entre quarta (4) e quinta-feira.

Ainda segundo a produção, a agenda de shows do humorista está mantida para este fim de semana, incluindo um evento em Itapipoca, cidade natal do deputado, na noite desta sexta-feira.",VERDADEIRO,VERDADEIRO,0.3264729976654053
"Médico comete abuso abominável com menina de 2 anos. Você vai ficar profundamente revoltado quando perceber o que este médico teve coragem de fazer com uma paciente de apenas 2 anos. Ele profanou o leite materno e sujou a alma desta criança para todo o sempre.

O médico Álvaro Cardoso Magalhães e mais duas mulheres, presos na manhã desta segunda-feira (3) dentro da operação “Anjo da Guarda” desencadeada pelas polícias Civil e Militar, em Santarém, oeste do Pará, serão indiciados por crime de estupro de vulnerável e pedofilia. De acordo com a delegada Adrienne Pessoa, da Delegacia de Atendimento à Criança e ao Adolescente, o indiciamento por pedofilia ocorre porque os acusados armazenavam e compartilhavam imagens das crianças de forma obscena. Já o estupro de vulnerável, porque ficou comprovado o abuso a duas crianças do sexo feminino. Conversas nos celulares dos acusados, além de depoimentos comprovaram as práticas de pedofilia e estupro.

“O médico pedia para que uma das mulheres estimulasse o órgão genital das crianças. Esse material foi flagrado no celular de Darliane. Também tivemos acesso a conversas trocadas entre a mãe da criança de três meses e o médico, que comprovam a prática delituosa”, declarou Adrienne Pessoa. A criança que a enfermeira estimulava os genitais e filmava para que o médico visse era uma menina de 2 anos e 8 meses. Os pais desconheciam o fato, uma vez que a criança era deixada aos cuidados de Darliane. Eles foram ouvidos em depoimento pela delegada do caso.

Na coletiva, a delegada disse que a enfermeira, mãe da bebê de 3 meses, mantinha relação com o médico. “Em depoimento, a Odete revelou que numa oportunidade o médico ejaculou no rosto da criança e no seio dela para que a criança mamasse. A materialidade está comprovada em vídeo”, disse.

A criança de três meses está sob os cuidados da avó e a de 2 anos e 8 meses está com os pais. Caberá à justiça determinar qual o destino da criança de três meses.

Os três acusados serão encaminhados à Central de Triagem da penitenciária de Cucurunã, mas existe a possibilidade do médico ser transferido para uma cela no quartel do Corpo de Bombeiros.

Enquadramento

De acordo com a delegada Adrienne Pessoa, o médico Álvaro Cardoso Magalhães será enquadrado no Art. 217, “a”, do CPB (Estupro de Vulnerável), Art. 240, “a” e 241, “b”, do Estatuto da Criança e do Adolescente (ECA), Lei 8.069, que tratam de crime de Pedofilia.

Art. 240 – A – Oferecer, trocar, disponibilizar, transmitir, distribuir, publicar ou divulgar por qualquer meio, inclusive por meio de sistema de informática ou telemático, fotografia, vídeo ou outro registro que contenha cena de sexo explícito ou pornográfica envolvendo criança ou adolescente: (Incluído pela Lei nº 11.829, de 2008).

Art. 241 – B – Adquirir, possuir ou armazenar, por qualquer meio, fotografia, vídeo ou outra forma de registro que contenha cena de sexo explícito ou pornográfica envolvendo criança ou adolescente: (Incluído pela Lei nº 11.829, de 2008).

O indiciamento das mulheres também será pelos crimes de estupro de vulnerável e pedofilia.",FALSO,FALSO,0.2703568935394287
"Negão do Whatsapp faz homem levar tiro na boca de marido ciumento. O Negão do Whatsapp é sem dúvida uma das “brincadeiras” mais compartilhadas no aplicativo. No entanto, levou a um desfecho violento por causa de um compartilhamento da imagem do afrodescendente com uma mulher casada. O preparador físico Wallace Pessanha fugiu após atirar na boca do vizinho durante uma briga, no bairro Terra Vermelha, em Vila Velha, neste domingo (6). A confusão aconteceu depois que uma montagem, unindo um meme da internet, com a esposa da vítima, foi publicada em um rede social. O pai de Wallace disse que ele vai se apresentar à polícia na quarta-feira (9), com o advogado. O vizinho, Richard Vieira Borges, de 27 anos, continua internado aguardando cirurgia. Ele perdeu alguns dentes e está com",FALSO,VERDADEIRO,5.4868128299713135
"Sergio Moro grita e esculacha advogado de Lula. Desta vez o advogado de Lula passou a maior vergonha da vida. O excelentíssimo juiz Sergio Moro esculachou sem pena o advogado que defende Lula da Lava Jato. O clima voltou a ficar tenso nesta segunda-feira entre o juiz federal Sergio Moro e os advogados do ex-presidente Luiz Inácio Lula da Silva, em mais uma audiência das testemunhas de acusação no processo em que o petista é réu na Operação Lava Jato. Assim como havia ocorrido nas primeiras oitivas da ação penal, Moro levantou o tom de voz diante de interrupções da defesa do ex-presidente ao longo do depoimento da engenheira da OAS Marilza da Silva Marques. Os advogados de Lula protestaram contra uma questão do Ministério Público Federal à testemunha sobre a visita da ex-primeira-dama Marisa Letícia ao tríplex 164-A do condomínio Solaris, no Guarujá (SP), e interromperam três vezes o procurador do MPF que tentava fazer a pergunta. Responsável pelo atendimento a compradores de imóveis da OAS, Marilza Marques foi uma das funcionárias da empreiteira que acompanharam a mulher de Lula inspeção no apartamento. Ela foi questionada pelo MPF se Marisa Letícia e Fábio Luís, o filho mais velho do ex-presidente, que também participou da visita, foram tratados por Léo Pinheiro e Paulo Gordilho, ex-executivos da OAS, como potenciais clientes ou como pessoas às quais o apartamento já havia sido destinado.

Deu-se então, o seguinte diálogo entre Juarez Cirino, um dos advogados de Lula, e Moro (acompanhe no vídeo abaixo):

Advogado: Fica um protesto aqui de novo, Excelência…

Sergio Moro: Doutor, o doutor está sendo inconveniente, doutor. Está sendo inconveniente…

Advogado: A defesa não é inconveniente na medida em que estamos no exercício da ampla defesa…

Sergio Moro: Já foi indeferida sua questão, já foi indeferida sua questão, doutor.

Advogado: Vocês não podem cassar a palavra da defesa…

Sergio Moro: Posso, doutor, por estar sendo inconveniente…

Advogado: Não pode, porque estamos colocando uma questão muito importante, relevante, o procurador da República está pedindo a opinião da testemunha e ele não pode…

Sergio Moro: Doutor, o senhor está sendo inconveniente! Já foi indeferida sua questão, já está registrada e o senhor respeite o juízo!

Advogado: Eu, mas escute, eu não respeito Vossa Excelência enquanto não me respeita como defensor do acusado…

Sergio Moro: O senhor respeite, o senhor respeite o juízo! Já foi indeferido.

Advogado: Vossa Excelência tem que me respeitar como defensor do acusado, aí então Vossa Excelência tem o respeito que é devido a Vossa Excelência, mas se Vossa Excelência atua como acusador principal, Vossa Excelência perde todo o respeito.

Sergio Moro: Sua questão já foi indeferida, o senhor não tem a palavra… A senhora pode responder essa questão? Ela era tratada como adquirente em potencial ou uma pessoa à qual o imóvel já tinha sido destinado?

Testemunha: Tratada como se o imóvel já tivesse sido destinado.",FALSO,VERDADEIRO,0.39743947982788086
"Mr. Catra é acusado de associação com o tráfico. Mr. Catra, funkeiro adepto da poligamia, se envolveu em uma polêmica que pode tirar sua liberdade e sua vida de ostentação nos próximos anos. Em um clipe ousado o cantor faz apologia a uma das maiores facções criminosas do Brasil. No vídeo que circula pela internet e foi divulgado pelo jornal “A Crítica”, o cantor aparece entoando versos que citam Ronny e Coquinho, que seriam aliados do traficante João Pinto Carioca, o João Branco. A letra cita nominalmente a Família do Norte, diz que o grupo criminoso é “responsa” e “presença” e cita “os trafica da Compensa”, em alusão a um bairro de Manaus. Nascido no Morro do Borel, na Tijuca, Zona Norte do Rio de Janeiro, Mr. Catra, 48, é conhecido pelas falas polêmicas, pelos funks de letras picantes e pela numerosa família —ele é pai de 33 filhos. Artigo 287 do Código Penal: Fazer, publicamente, apologia de fato criminoso ou de autor de crime. Detenção: 3 a 6 anos ou multa. Conduta típica: Elogiar, exaltar, enaltecer criminoso ou vantagens do ato ilícito. – Constitui incentivo indireto a pratica de crime. Em sua defesa Mr.",FALSO,VERDADEIRO,3.5252420902252197
"Cantor gospel é eletrocutado enquanto ajudava na instalação de som em igreja

Danilo Alves Varanda, de 24 anos, chegou a ser socorrido com vida, mas morreu a caminho do hospital. Igreja estava lotada quando o acidente aconteceu.

O cantor gospel Danilo Alves Varanda, de 24 anos, morreu após levar um choque enquanto instalava o som para a apresentação dele em uma igreja de Jaú do Tocantins, no sul do estado. O local estava lotado de fiéis que aguardavam o início do culto. Danilo chegou a ser socorrido com vida, mas morreu a caminho do hospital.

De acordo com a Polícia Militar, um dos fiéis percebeu o acidente e tirou o fio da tomada. Amigos informaram ao G1 que Danilo chegou a conversar um pouco e disse que não estava se sentindo muito bem. Uma ambulância foi chamada para levá-lo ao Hospital Regional de Gurupi. A suspeita é que ele tenha sofrido uma parada cardíaca em função do choque.

O acidente foi na noite de sexta-feira (8). O cantor também trabalhava como funcionário público em São Valério do Tocantins e estava em Jaú para participar de um congresso de jovens da Assembleia de Deus. O evento foi cancelado após o caso.",VERDADEIRO,VERDADEIRO,0.42766642570495605
